11673,b25lYml0YmV5b25k,ContainThis,38662,76561197970332320,141,39
11674,b25lYml0YmV5b25k,ThrillSeeker,66499,76561197970332320,213,52
11677,b25lYml0YmV5b25k,SeekerEnlightenment,35214,76561197970332320,108,28
11679,b25lYml0YmV5b25k,PortalImmortal,24248,76561197970332320,304,85
11682,b25lYml0YmV5b25k,Frame,15183,76561197970332320,121,32
11684,b25lYml0YmV5b25k,HighwayPatrol,16940,76561197970332320,272,73
11685,b25lYml0YmV5b25k,PackedMan,20574,76561197970332320,163,42
11686,b25lYml0YmV5b25k,TripleChocChipped,34170,76561197970332320,337,73
11687,b25lYml0YmV5b25k,Crunch,20891,76561197970332320,554,136
11689,b25lYml0YmV5b25k,CrouchEnd,21375,76561197970332320,275,82
11691,b25lYml0YmV5b25k,CamerOn,22085,76561197970332320,407,116
11696,QWpheCBQbGlza2lu,AllGoodThings,58431,76561197965112672,409,94
11697,QWpheCBQbGlza2lu,ExplodaPatrolla,33894,76561197965112672,112,28
11698,QWpheCBQbGlza2lu,LightWeight,22971,76561197965112672,151,39
11699,QWpheCBQbGlza2lu,PortAllStarboard,17875,76561197965112672,94,27
11700,ZGFudGhhdA==,section1138,9971,76561197970332320,131,35
11701,QWpheCBQbGlza2lu,RobotRelation,30344,76561197965112672,307,78
11702,QWpheCBQbGlza2lu,SlowBastard,18306,76561197965112672,97,24
11703,QWpheCBQbGlza2lu,TradingPlaces,41693,76561197965112672,322,82
11710,R2F6b2lk,BlockBridge,25777,76561197967902864,289,80
11711,R2F6b2lk,FallenFaith,44738,76561197967902864,2078,475
11712,R2F6b2lk,LaserLink,33260,76561197967902864,5051,1128
11713,R2F6b2lk,LightMix,21911,76561197967902864,3280,725
11714,R2F6b2lk,RoboRecruit,31597,76561197967902864,224,58
11715,R2F6b2lk,RouteMaster,26840,76561197967902864,90,22
11716,R2F6b2lk,TwoGuardians,48203,76561197967902864,252,59
11717,VHJhaXRvciBNYWdudXM=,TestMapPoop,5190,76561197960791792,359,137
11718,SGVwaHk=,shorty,7341,76561198010737664,286,100
11719,fiBIRUFWRU4zMQ==,ClickandRun,5782,76561197961576944,237,77
11720,RmlyemVuNzc3,Lab777Choice,56691,76561197982380672,117,33
11722,fiBIRUFWRU4zMQ==,RunForYourLife,8125,76561197961576944,109,33
11723,RmlyemVuNzc3,shorty,26247,76561197982380672,291,90
11726,QW50aG9ueSBRdmFybnN0cm9t,OnTheEdge,16150,76561197972428656,81,22
11728,PUVja289Tm92YQ==,WakingUp,8381,76561197987874528,219,59
11729,LS0=,TrialRunMk1,2810,76561198025307056,169,49
11730,PUVja289Tm92YQ==,SearchCenter,11888,76561197987874528,209,57
11731,QW5nZWxvZkRldg==,DumbClones,4285,76561197972038528,213,66
11733,PUVja289Tm92YQ==,DeathSector,16083,76561197987874528,157,40
11734,TXlzdHJvc3Rhcg==,BackToBasics,7771,76561198064261888,304,104
11736,U3Bpa2V5Ym95MTIz,Turnthatlightoff,7922,76561198058946928,70,21
11737,RmlyemVuNzc3,Lab777SevenLevel,104015,76561197982380672,322,76
11738,RmlyemVuNzc3,Lab777ChoiceHard,56745,76561197982380672,25,5
11739,U3Rsa25nbmU=,4sliders,3876,76561198014387760,52,12
11740,PUVja289Tm92YQ==,Panic,10087,76561197987874528,600,171
11741,U291bGRhZGR5IEZyZXNo,SensorDance,22380,76561197970413824,15,4
11742,Y21s,Patience,7933,76561198007601904,0,0
11748,Y21s,claustophobia,21002,76561198007601904,0,0
11753,fiBIRUFWRU4zMQ==,Love,3909,76561197961576944,166,49
11754,RHIuIE5pY2s=,CloneZone,23530,76561197991993280,265,86
11762,UmFpaW5lQ2xvdWQ=,FatalEscape,10801,76561198064023328,15,5
11763,U3Rsa25nbmU=,3sliders,6032,76561198014387760,38,10
11764,SGV4YWZsZXg=,SensorCrashTest,2134,76561197970585840,206,78
11765,Wm9tYmllRGVhdGg=,Sector1A,12613,76561197976914176,187,53
11766,SGFydmV5,MissionPossible,3544,76561198037639888,101,32
11767,RmlyemVuNzc3,Lab777SixLevel,108129,76561197982380672,70,17
11768,S2Flc2U=,JustATestlevel,3432,76561197981544032,196,81
11769,Wm9kZQ==,LaserTemple01,4882,76561197963436672,134,43
11770,Wm9kZQ==,ClonePrisonEscape,9170,76561197963436672,149,43
11771,Wm9tYmllRGVhdGg=,Sector1B,7980,76561197976914176,202,63
11772,fiBIRUFWRU4zMQ==,FirstSteps,17942,76561197961576944,208,87
11773,SGV4YWZsZXg=,PackedMan,20381,76561197970585840,174,44
11774,U3VwZXJMdWlnaUJyb3M=,CaveSystem,25435,76561197993652896,132,34
11775,R2FtZXIgR3JleWZveDEyMg==,LightsOn,35887,76561198019030464,260,65
11776,fiBIRUFWRU4zMQ==,Sector1B,7955,76561197961576944,173,57
11777,fiBIRUFWRU4zMQ==,Patience,8059,76561197961576944,174,63
11778,fiBIRUFWRU4zMQ==,claustophobia,21855,76561197961576944,97,28
11779,fiBIRUFWRU4zMQ==,SensorCrashTest,2186,76561197961576944,224,92
11781,TUFDIHxVS0NTfA==,MACLab1A,27188,76561197978965600,70,17
11782,RGV6emFtb24=,DontTouchThatButton,4539,76561197970830480,225,91
11784,TUFDIHxVS0NTfA==,MACLab1B,22015,76561197978965600,2,1
11786,S29saW5r,RescueConcept,19023,76561198036659760,197,50
11787,U3VwZXJMdWlnaUJyb3M=,AFriendInNeed,53401,76561197993652896,127,33
11788,U3B5ZGVy,Elevator,24674,76561198051113280,130,33
11789,fiBIRUFWRU4zMQ==,JustATestlevel,3451,76561197961576944,99,38
11790,fiBIRUFWRU4zMQ==,Push,5645,76561197961576944,248,94
11791,U2lyIEdlbnRsZW1hbg==,Chambers,33729,76561198001350848,10,3
11793,SkFTT09PT09PT09PTg==,Clonework,26231,76561198003882528,46,12
11794,RXhhY2VyYW5ndXRhbg==,LaserRotor,8713,76561198030735536,6,3
11795,U3B5ZGVy,Timing,26227,76561198051113280,15,4
11796,U3VwZXJMdWlnaUJyb3M=,TwoTowers,13064,76561197993652896,276,74
11797,PUVja289Tm92YQ==,RussianFacility51,8519,76561197987874528,116,33
11798,SWN5IFNweQ==,remians,58193,76561198012592368,302,78
11801,PUVja289Tm92YQ==,FatalFaith,13994,76561197987874528,138,37
11803,dmJvdWdoZW4=,death,22520,76561198046672864,240,82
11806,Q2h1cmNoeQ==,SliderBoss1,27554,76561198013069744,252,65
11807,PUVja289Tm92YQ==,BackTracking,16353,76561197987874528,104,29
11808,VGhhdFBpbmt5UGllR3V5,Options,7344,76561198031440576,35,14
11809,UGV0ZXRoZWdvYXQ=,GetStarted,15473,76561198004648112,263,77
11810,W3hdIEJ1bmd1,SimpleLasers1,4141,76561198035374400,41,12
11811,U3Rsa25nbmU=,1slider,6066,76561198014387760,93,29
11818,c2luYQ==,Verdamniss,7508,76561198072296784,150,45
11819,c2luYQ==,Startlevel,12544,76561198072296784,159,61
11820,TmFnaQ==,EscapeFromTheLab,35070,76561198078283840,3,1
11821,c2luYQ==,2Lichtspiel,15742,76561198072296784,82,24
11822,c2luYQ==,HorrorGame,7237,76561198072296784,260,115
11824,c2luYQ==,SAW3,5297,76561198072296784,232,71
11825,VW5jcmVhdGVkQW5nM2w=,EasyPeasy,6576,76561198030406448,400,134
11826,Q2FpdXM=,CaiusLvl01,63822,76561198005687232,189,55
11827,Q2FpdXM=,CaiusLvl02,27753,76561198005687232,111,28
11831,XjF8UzNHfEFnZW50IE5hcHBsZXxCLkIuSS58,Firstlevel,36947,76561198013020848,9,2
11832,Q2FpdXM=,Race,19694,76561198005687232,110,31
11833,U3Rsa25nbmU=,Zap,6699,76561198014387760,8,2
11834,U3Rsa25nbmU=,GreenColumns,7148,76561198014387760,23,8
11835,cm9ic29uNDQ=,starter,16228,76561198070977392,284,90
11836,Q2FpdXM=,Breakin,88570,76561198005687232,289,76
11837,VmxhZGlzbGF2,MetalGear,25387,76561197994699648,146,35
11838,VGhhdFBpbmt5UGllR3V5,Euphoria,16020,76561198031440576,349,99
11839,aGVhcnRsZXNzVGVzdGltb255,Vault001,30129,76561197994848288,105,32
11840,QmxhY2tMaWdodDc4,SwitchTutorial,27822,76561197971065232,337,94
11841,SmFjb2JXb09w,TheOldWays,6172,76561197999175856,229,76
11842,Q2Fi,Awakened,29080,76561198046861104,37,14
11843,ZjEzcnlzcDFyMXQ=,Untitled11,11916,76561197993301312,201,87
11844,U3Rsa25nbmU=,TestingChambers,12777,76561198014387760,160,41
11845,QnJlbmRhbg==,RunAround,24509,76561197992607424,233,66
11846,QnJlbmRhbg==,EasyThree,22814,76561197992607424,493,140
11848,QmFzb3N0,HelloVillage,3859,76561198040970608,248,96
11852,dC5hbHN3YWdlcg==,PrisonBreak,90009,76561198055506480,183,58
11853,U3Rsa25nbmU=,TwoPaths,11901,76561198014387760,127,40
11855,dC5hbHN3YWdlcg==,Easy,36490,76561198055506480,59,21
11856,TW9uc2lldXIgSnVqJw==,Skyfall,28715,76561197960512704,8,2
11857,VG9wU2htdXBz,BigMac1,9635,76561198026069728,185,55
11858,SGluZGVuYnVyZw==,DESCEND,15569,76561198028364240,234,66
11859,R3VhcmRpYW5zbGF5ZXI5OTk=,CoreWorks,6140,76561198072359184,71,25
11860,RnJlY2U=,FreceResidence,62141,76561198007600656,133,33
11861,c3Byc2Nscg==,PrisonBreak,67388,76561198057430144,64,21
11862,RHJhWnRpQw==,Firstone,5158,76561198033651712,243,68
11863,RHJhWnRpQw==,PiXeLPerfect,5986,76561198033651712,54,16
11864,RHJhWnRpQw==,Zones,9325,76561198033651712,127,33
11865,Z3V5,SimpleLevel,7169,76561198053363056,70,24
11866,SG9zZWt5,Descent,7366,76561197960532704,262,71
11867,SG9zZWt5,vsClone,8947,76561197960532704,49,13
11868,YW1hemluZyBwcm8gZ3V5IChtaWNoYWVsKQ==,lab,17200,76561198046672864,293,100
11869,RHJhWnRpQw==,TBA,9114,76561198033651712,9,2
11870,U3RleHJlZA==,Blerg,4195,76561198012557600,166,78
11871,U3RleHJlZA==,test0012,4199,76561198012557600,192,92
11872,SSdsbCBXZWFyIFRoaXMgTXVzdGFjaGUh,JeffTheBlock,7304,76561198047552224,235,76
11874,SmFzZWs=,TEST1,20879,76561198003162560,192,73
11875,bXJzdXBlcm5vYWg3Nzc=,outsideismaddness,14473,76561198059810992,172,59
11877,w0xlZ29ib3Nzww==,AfterApeture,9500,76561198014991856,229,65
11878,UHduU2Vla2Vy,Whysoserious,4042,76561198037735584,279,127
11879,QWNlS29ubm9y,FalseHope,36908,76561198047442544,208,82
11880,RHJhWnRpQw==,AnotherOne,15477,76561198033651712,143,37
11881,d2lsc29u,Untitled2,6239,76561198010211824,210,98
11882,w0xlZ29ib3Nzww==,AfterAperture2,9511,76561198014991856,217,62
11885,TWF0dHlEZXZpbA==,Level1,10258,76561197993657616,92,25
11886,W0FjTl1OZXh1c0phbg==,TestRoomOne,32517,76561198030523104,234,66
11887,VGhlIE1pZ2h0eSBBZGFt,PortalFun,16559,76561198042378560,8,2
11888,UnVqbw==,EdsTest01,4489,76561198017966080,27,10
11889,YXNobW9i,FirstMap,4677,76561197965224192,276,88
11892,R29kbGlrZSE=,2Memorize,37931,76561198063070048,141,63
11894,V2F0eg==,Watz01,16047,76561198032828000,168,47
11895,w0xlZ29ib3Nzww==,AfterAperture3,16105,76561198014991856,240,79
11896,Sm95bnRzdW4=,Ham,2249,76561197970999904,196,89
11897,Q2FtZXJvbmlvdXM=,Satisfaction,9883,76561198035749040,293,96
11898,R29kbGlrZSE=,Mansion,9124,76561198063070048,59,23
11899,R29kbGlrZSE=,Untitled11,9119,76561198063070048,295,78
11900,c2NrODAwMA==,BoxingDay,31144,76561198028946272,62,19
11902,fiBIRUFWRU4zMQ==,TEST1,20967,76561197961576944,211,93
11904,fiBIRUFWRU4zMQ==,Ham,2958,76561197961576944,199,76
11907,W0FjTl1OZXh1c0phbg==,TestRoomTwo,50461,76561198030523104,155,45
11908,QWNlQml0,Stage1,7844,76561197967153120,290,82
11909,SXJnZW5QYWNlcg==,1DerEinstieg,23080,76561197996153680,136,34
11911,SXJnZW5QYWNlcg==,2Erstschlag,44541,76561197996153680,109,28
11912,QWNlQml0,Breach,14618,76561197967153120,356,100
11913,SXJnZW5QYWNlcg==,3LeichtesSpiel,28982,76561197996153680,88,22
11914,TWV0emVsbWF4,Bridge,15020,76561198035182416,157,47
11915,Sm9zaA==,ForStarters,14544,76561198024309136,214,68
11917,W0RBR10gTUFIVFVNQkVLIFVSVFVNQkFFVg==,Reception,31571,76561197994707856,103,33
11918,KioqKio=,RemoteControl,13243,76561197960937232,187,63
11919,SWdub3JhbmNlIHRoZSBweXJvIChBS0EgVGNjcmlzdCk=,SafeToDieNow,29696,76561198041362848,9,2
11920,SGFtbWVyZmFu,Simple1,23226,76561197996320928,247,91
11921,TGV0aGFsaXR5IFNsaXA=,Qflex,7795,76561198059980224,95,27
11922,KioqKio=,Hackathon,23805,76561197960937232,305,80
11926,SXJnZW5QYWNlcg==,4meetJPond,24901,76561197996153680,180,49
11928,cmdob21lcg==,OperationSix,25994,76561198037335840,85,23
11932,cGFkaGFsdXI=,2Memorize,42326,76561198049733840,13,4
11933,KioqKio=,2Memorize,38560,76561197960937232,30,9
11934,KioqKio=,SomethingSomething,24366,76561197960937232,164,45
11936,TWV0emVsbWF4,FirstSteps,42934,76561198035182416,269,78
11940,TWV0emVsbWF4,LABYRINTH,17278,76561198035182416,24,9
11941,SXJnZW5QYWNlcg==,5JamesPondAndYou,109276,76561197996153680,108,27
11942,UzNQdWtrVQ==,SafeToDieNow,25733,76561197971844528,27,8
11943,RGFyayBIdW1vdXI=,TrialandError,20785,76561197977271616,73,18
11944,WkRXYXJpbw==,Treetops,46549,76561198028060864,14,4
11948,TWV0emVsbWF4,InTheOpen,11612,76561198035182416,155,44
11949,VGhpbmd5,SimpleBoogie,11034,76561197978309280,134,38
11950,SmF3cw==,Indie,13085,76561198049076640,66,20
11951,SGVucnk=,50seconds,33412,76561198018965760,123,33
11953,WmVuaXRoRw==,Secrets,15345,76561198031452992,55,16
11954,RGFyayBIdW1vdXI=,moreTrialandError,21597,76561197977271616,3,1
11955,SGVucnk=,TipTapDancing,24346,76561198018965760,11,4
11956,WmVuaXRoRw==,SoClose,6593,76561198031452992,63,19
11957,QW4gQWN0dWFsIEJlYXI=,ForwardandBack,22118,76561198040632640,28,7
11958,WkRXYXJpbw==,Infiltratorz,167084,76561198028060864,111,29
11959,RGFyayBIdW1vdXI=,third1,28185,76561197977271616,13,4
11960,WmVuaXRoRw==,SwitchTime,14269,76561198031452992,69,18
11963,4MrK4CBTbGFhbmVzaA==,Hydra,34427,76561197987128336,37,10
11964,S3JhZnRmYWhyZXI=,Easytest1,7008,76561197984598064,140,36
11965,dHJhdmlzYnVybnM=,YouCanDoIt,26865,76561198055185184,27,9
11966,KioqKio=,FreshAir,83431,76561197960937232,317,81
11967,TWFydGluaTM0Nw==,easiestlevelever1,10165,76561198070608896,354,149
11968,w8PDwyBTbGFhbmVzaA==,Testbed,22226,76561197987128336,112,33
11969,S3JhZnRmYWhyZXI=,SEEKERTEST,8239,76561197984598064,0,0
11970,Sm9va29v,HelpingHand,18662,76561198028629552,522,152
11971,Sm9va29v,HelpViceVersa,12177,76561198028629552,403,121
11972,VG9yY2htYXN0ZXI=,Puzzle001,8199,76561197960795312,669,183
11973,c2Nod2VtMDA=,TimedJump,13522,76561198042321920,66,19
11974,Lmwu,GoGoGo,10875,76561198037410048,263,82
11975,ZGllZ28uZmxvb3I=,StealTheAndroid,51805,76561198040295424,199,48
11976,KioqKio=,FlashingLights,32622,76561197960937232,589,162
11977,VXNoaW8gT2themFraQ==,BasicTesting,6258,76561198047552224,49,18
11978,RXZlY2VuZQ==,SimpleSight,25899,76561198029372464,169,43
11980,VXNoaW8gT2themFraQ==,SystemBreach,15777,76561198047552224,26,8
11982,Xjg8RUs)XjIgaGVybWFuSm5yLg==,GrindingGrounds,16044,76561197970440832,268,76
11984,RHIuIE1lbG9u,Carelessness,16497,76561197986834672,407,129
11985,QmFidXV1dQ==,simplelevel,24946,76561198003234336,250,84
11986,ZGllZ3p1bWlsbG8=,detonatethecoreDELUX,89244,76561198040295424,14,5
11987,YWxsIGlzIGZ1bGwgb2YgdHViYnM=,EatMe,2250,76561197981047936,302,127
11988,Z3JhbnR6b3JnMTIz,Jumpotron3000,58973,76561198085465744,30,12
11989,QkFEIDE=,ShortShrort,4571,76561197998617328,285,119
11990,VGhlIFJpcHBlciB7UGFuZGF9,Deathly,2941,76561197966288992,0,0
11995,VHJpbng=,DangerZone,3701,76561201634123344,116,39
11996,U3Rsa25nbmU=,TeleporterTest,4970,76561198014387760,142,41
11998,QWxrb3R0ZXI=,Untitled6,2717,76561198036868448,182,77
11999,LjpEV0cuTGF0YWpjeV9NdWNob21vcjou,KlonyPL,31333,76561198035407904,177,55
12000,ZGllZ3p1bWlsbG8=,TheresAnEasyWay,29994,76561198040295424,91,30
12001,U3Rsa25nbmU=,ColorCoded,3988,76561198014387760,115,34
12002,U3Rsa25nbmU=,MoveBlocks,4249,76561198014387760,130,39
12003,QUJD,ABC,6977,76561198012131696,131,43
12004,U3Rsa25nbmU=,5sliders,3483,76561198014387760,37,10
12008,T2xlZ28x,Repair,31274,76561198067014208,36,9
12011,T2xlZ28x,GiantFactory,57036,76561198067014208,20,6
12012,T2xlZ28x,FutureBase,54243,76561198067014208,82,19
12014,T2xlZ28x,FourSteps,29286,76561198067014208,28,7
12015,QnJhaW5pbmF0b3I=,ColorCoded,4065,76561197961840000,102,28
12016,U3Rsa25nbmU=,OneSliderRedux,12879,76561198014387760,26,6
12017,VmlydXNQaXhlbA==,Multy,6764,76561198073935264,293,95
12018,Xjg8RUs)XjIgaGVybWFuSm5yLg==,RunningShoes,36844,76561197970440832,209,53
12019,U3VwZXJMdWlnaUJyb3M=,HeadsUp,25608,76561197993652896,87,26
12020,U3VwZXJMdWlnaUJyb3M=,SensoryOverload,19441,76561197993652896,55,15
12021,U3VwZXJMdWlnaUJyb3M=,CloseQuarters,50786,76561197993652896,251,69
12022,LjpEV0cuTGF0YWsFY3lfTXVjaG9tb3I6Lg==,RescueConcept,18931,76561198035407904,43,12
12024,S2l6enljb2NvYQ==,KCtestESC01,22666,76561198004564176,221,60
12026,YmFyYm91cmFq,SwiftFeet,6578,76561198078853920,43,15
12030,aW5mZXJub182NTQ=,FirstTry,11686,76561198007300848,358,121
12031,ZGllZ3p1bWlsbG8=,000AdeptusGate,17426,76561198040295424,101,29
12034,fiBIRUFWRU4zMQ==,DeleteThis,10532,76561197961576944,243,94
12035,RnJhZ2dsZSAoR2VyKQ==,DeadlyTimes,29672,76561197970346624,516,135
12037,T2xlZ28x,AIChambers,19262,76561198067014208,25,8
12038,ZGllZ3p1bWlsbG8=,longjump,43740,76561198040295424,54,14
12039,Xjg8RUs)XjIgaGVybWFuSm5yLg==,FriendsStickTogether,38482,76561197970440832,548,126
12040,RnJhZ2dsZSAoR2VyKQ==,FirstTest,16461,76561197970346624,302,85
12041,QmFzaGFidXR0b24=,PTI0Test01,28116,76561198081214560,53,13
12044,RnJhZ2dsZSAoR2VyKQ==,Trapland,20703,76561197970346624,265,70
12045,T2xlZ28x,SilentComplex,24533,76561198067014208,74,23
12046,RnJhZ2dsZSAoR2VyKQ==,Facility,36269,76561197970346624,221,56
12047,fiBIRUFWRU4zMQ==,FirstTry,12144,76561197961576944,229,80
12048,fiBIRUFWRU4zMQ==,Deathly,3632,76561197961576944,152,62
12050,fiBIRUFWRU4zMQ==,Multy,6990,76561197961576944,33,11
12053,TElBTS5NQVJTSC5IT01F,SilentComplex,24513,76561198090452992,93,24
12054,RnJhZ2dsZSAoR2VyKQ==,TheChambers,32923,76561197970346624,849,193
12055,THVja3kgRWxrYWE=,Airlock7,16803,76561198009184272,414,99
12056,fiBIRUFWRU4zMQ==,Yeah,14218,76561197961576944,229,61
12057,fiBIRUFWRU4zMQ==,Impossiblelevel,10280,76561197961576944,0,0
12058,QWNyb3Nz,My1stlevel,12119,76561198000681936,30,8
12059,QWNyb3Nz,aNEWTRY,12113,76561198000681936,47,12
12060,RnJhZ2dsZSAoR2VyKQ==,DeadlyTransport,23483,76561197970346624,236,61
12061,VmxhZGltaXJBOTQ=,VladimirsPlace01,59261,76561201386001568,23,7
12062,TElBTS5NQVJTSC5IT01F,VladimirsPlace01,59302,76561198090452992,229,68
12063,Sm9objJz,Level1,11386,76561200246479360,296,104
12064,Sm9objJz,Level2,18219,76561200246479360,273,84
12065,Sm9objJz,Level3,28242,76561200246479360,280,83
12066,c2hhZG93YWNl,Silent,4935,1777,302,93
12076,R2VhcmRhbg==,First,2326,21737,447,164
12077,RGlub3Bvbnk=,RoxxorTest,4643,3467,296,110
12078,KEIgfCBUKSBCbGFzdHpvbmU=,ScareFactor,8112,76561197984018176,607,164
12079,RGl6enlFZXZlZQ==,achiehunterr,6028,76561198050912800,0,0
12080,,Morals,67403,76561197984018176,0,0
12081,Z29kb2Ztb29nbGVz,TestLevel,5526,42502,0,0
12082,,walk,4640,76561197996505136,0,0
12083,,First,7931,76561198058230784,0,0
12084,,MyFirstSimpleTest,12160,76561198080736112,0,0
12085,YWxleCB0ZWggZXBpYw==,MoreThanMeetsTheEye,14949,36266,413,126
12086,QWxjb3Jz,Bloody,6657,76561198058230784,339,112
12087,Z2FheF9ydXM=,SomeTest,5395,48407,177,80
12088,Qm9zc3lCb3k=,Uwotm8,11930,76561197982606800,189,93
12089,RGFSYWJpZER1Y2tpZQ==,Sucks,3602,76561197960458320,204,88
12090,KEIgfCBUKSBCbGFzdHpvbmU=,Infiltration,18221,34569,489,124
12091,Qm9iNjg=,Bob68JustforTest,6683,22661,41,13
12092,VHJhaW5Ecml2aW5nMTAx,EasyParkourLevel,4242,26877,393,105
12093,Q1JpTWlOQUw=,IntensePresRework001,41570,35173,151,52
12094,QWxjb3Jz,Bloody2,11793,76561198058230784,190,67
12098,QXR0YWNrIEZlcnJldCBbTGV0aF0=,Test,16300,76561197993207280,184,57
12099,WmVubmk=,Museum2,27570,76561198070910480,318,104
12100,RGplZGplZTc=,DjedjeeLevel1,11293,76561198076837328,240,61
12105,R3JlbmRpbA==,DK1,2952,47545,71,21
12106,WmVubmk=,Stelth,12539,76561198070910480,48,15
12108,c3RvbmU1YWdhaW5zdDE=,UndergroundPrison,4712,41581,425,137
12109,QmFuZTEx,LazorTest,2156,56502,156,58
12111,fw==,NOJUMPINGHGH,1922,76561198007074896,285,126
12112,Qm9iNjg=,BobRun1,7135,76561197970565440,166,48
12113,SHVtZmVyZA==,NightmareMode,5935,76561197975464560,327,127
12117,QWxjb3Jz,Bloody,6529,45528,241,80
12118,ZXh0ZW56,AreYouScared,13515,89007,349,116
12120,KEIgfCBUKSBCbGFzdHpvbmU=,SymmetricDemise,15043,34569,160,45
12123,KEIgfCBUKSBCbGFzdHpvbmU=,QuestionableMorals,67904,34569,273,73
12124,VGhldGFOb3Jk,SoClose,21070,76561198029281872,216,58
12125,VGhldGFOb3Jk,Detour,21070,76561198029281872,412,107
12126,VGhldGFOb3Jk,FourCorners,19939,96675,907,211
12127,TmZpa2Y=,1stLevelHard,4028,98152,94,27
12128,QnJ6b3pp,Sucks,3619,76960,177,75
12129,TmZpa2Y=,Light,3114,98152,139,42
12130,TmZpa2Y=,Level3,6343,98152,166,49
12131,TGFyc2VuWkVSTw==,Test,5560,29873,193,78
12132,ZXh0ZW56,SpeedRun,9845,89007,509,135
12134,ZXh0ZW56,Easy,3673,89007,467,134
12136,U2xpZ2h0RXll,Sliderific,32423,61054,60,14
12137,amVyZWNpdGVl,A05,7626,39199,231,60
12139,TmZpa2Y=,Dark,4739,98152,76,25
12140,UGF0cmljaw==,StayLow,14493,107101,353,124
12141,U3RlbHRoQmFzdGFyZA==,DeathRange1,4785,94510,0,0
12142,amVyZWNpdGVl,A04,28949,39199,101,25
12143,VGhldGFOb3Jk,RunawaysPart1,32881,96675,277,75
12144,c3RvbmU1YWdhaW5zdDE=,MarioBros,14019,41581,269,68
12145,U2lsZW50QXZlbmdlcg==,FreeWin,19864,76561198048043584,198,87
12147,c3RvbmU1YWdhaW5zdDE=,CloneControlRoom,13033,41581,1572,334
12148,R0FZIEFSQ0hFUg==,RobotsOnCaffeine,27663,35567,79,19
